RIL	Chr	Start	end
RIL_6	Chr_11	21459186	21459189
RIL_6	Chr_11	24682791	24682794
RIL_6	Chr_11	25822229	25822232
RIL_6	Chr_12	332028	332031
RIL_6	Chr_12	794243	794246
RIL_6	Chr_12	1358826	1358829
RIL_6	Chr_12	2224377	2224380
RIL_6	Chr_12	3600378	3600381
RIL_6	Chr_12	4109145	4109148
RIL_6	Chr_12	4578630	4578633
RIL_6	Chr_12	5545730	5545733
RIL_6	Chr_12	6672765	6672768
RIL_6	Chr_12	7653851	7653854
RIL_6	Chr_12	9584026	9584029
RIL_6	Chr_12	13602948	13602951
RIL_6	Chr_12	15337441	15337444
RIL_6	Chr_12	16032691	16032694
RIL_6	Chr_12	18513540	18513543
RIL_6	Chr_12	18600177	18600180
RIL_6	Chr_12	19106205	19106208
RIL_6	Chr_12	19986497	19986500
RIL_6	Chr_12	20896739	20896742
RIL_6	Chr_12	21009678	21009681
RIL_6	Chr_12	21751308	21751311
RIL_6	Chr_12	22010343	22010346
RIL_6	Chr_12	23060351	23060354
RIL_6	Chr_12	24587182	24587185
RIL_6	Chr_12	24622179	24622182
RIL_6	Chr_12	24794692	24794695
RIL_6	Chr_12	25035291	25035294
RIL_6	Chr_12	25413938	25413941
RIL_6	Chr_12	26233492	26233495
RIL_6	Chr_12	26627865	26627868
RIL_6	Chr_12	26785876	26785879
RIL_6	Chr_12	27108349	27108352
RIL_7	Chr_1	1132977	1132980
RIL_7	Chr_1	1579127	1579130
RIL_7	Chr_1	1715116	1715119
RIL_7	Chr_1	4178205	4178208
RIL_7	Chr_1	5120693	5120696
RIL_7	Chr_1	5145816	5145819
RIL_7	Chr_1	5344031	5344034
RIL_7	Chr_1	6172232	6172235
RIL_7	Chr_1	6806760	6806763
RIL_7	Chr_1	6816414	6816417
RIL_7	Chr_1	6846278	6846281
RIL_7	Chr_1	6864903	6864906
RIL_7	Chr_1	7079397	7079400
RIL_7	Chr_1	7514411	7514414
RIL_7	Chr_1	7739100	7739103
RIL_7	Chr_1	8326624	8326627
RIL_7	Chr_1	11453096	11453099
RIL_7	Chr_1	13341831	13341834
RIL_7	Chr_1	13418286	13418289
RIL_7	Chr_1	15498263	15498266
RIL_7	Chr_1	18832726	18832729
RIL_7	Chr_1	18839793	18839796
RIL_7	Chr_1	18989741	18989744
RIL_7	Chr_1	20034906	20034909
RIL_7	Chr_1	21351850	21351853
RIL_7	Chr_1	21565699	21565702
RIL_7	Chr_1	22415369	22415372
RIL_7	Chr_1	23928391	23928394
RIL_7	Chr_1	23933401	23933404
RIL_7	Chr_1	24082897	24082900
RIL_7	Chr_1	24177660	24177663
RIL_7	Chr_1	24191676	24191679
RIL_7	Chr_1	24610174	24610177
RIL_7	Chr_1	24966588	24966591
RIL_7	Chr_1	25256700	25256703
RIL_7	Chr_1	28356231	28356234
RIL_7	Chr_1	28924284	28924287
RIL_7	Chr_1	28927297	28927300
RIL_7	Chr_1	29276378	29276381
RIL_7	Chr_1	29322742	29322745
RIL_7	Chr_1	29328835	29328838
RIL_7	Chr_1	29494571	29494574
RIL_7	Chr_1	29926800	29926803
RIL_7	Chr_1	30813984	30813987
RIL_7	Chr_1	30895564	30895567
RIL_7	Chr_1	31556969	31556972
RIL_7	Chr_1	31711998	31712001
RIL_7	Chr_1	32042994	32042997
RIL_7	Chr_1	32291479	32291482
RIL_7	Chr_1	32293359	32293362
RIL_7	Chr_1	32793389	32793392
RIL_7	Chr_1	33282259	33282262
RIL_7	Chr_1	33781381	33781384
RIL_7	Chr_1	35200488	35200491
RIL_7	Chr_1	35936947	35936950
RIL_7	Chr_1	36796589	36796592
RIL_7	Chr_1	37001887	37001890
RIL_7	Chr_1	38092037	38092040
RIL_7	Chr_1	39666830	39666833
RIL_7	Chr_1	39899559	39899562
RIL_7	Chr_1	39904182	39904185
RIL_7	Chr_1	40984350	40984353
RIL_7	Chr_1	42023274	42023277
RIL_7	Chr_1	42320293	42320296
RIL_7	Chr_2	458589	458592
RIL_7	Chr_2	912063	912066
RIL_7	Chr_2	1161810	1161813
RIL_7	Chr_2	1583546	1583549
RIL_7	Chr_2	2025375	2025378
RIL_7	Chr_2	3502593	3502596
RIL_7	Chr_2	3639030	3639033
RIL_7	Chr_2	4314534	4314537
RIL_7	Chr_2	4595622	4595625
RIL_7	Chr_2	4699554	4699557
RIL_7	Chr_2	4999904	4999907
RIL_7	Chr_2	7346135	7346138
RIL_7	Chr_2	7460595	7460598
RIL_7	Chr_2	8187916	8187919
RIL_7	Chr_2	8898159	8898162
RIL_7	Chr_2	9418869	9418872
RIL_7	Chr_2	10076666	10076669
RIL_7	Chr_2	10202907	10202910
RIL_7	Chr_2	11041881	11041884
RIL_7	Chr_2	12298995	12298998
RIL_7	Chr_2	12469663	12469666
RIL_7	Chr_2	13038267	13038270
RIL_7	Chr_2	16222087	16222090
RIL_7	Chr_2	16678146	16678149
RIL_7	Chr_2	16986965	16986968
RIL_7	Chr_2	20589716	20589719
RIL_7	Chr_2	20722278	20722281
RIL_7	Chr_2	21001167	21001170
RIL_7	Chr_2	21319933	21319936
RIL_7	Chr_2	21443359	21443362
RIL_7	Chr_2	21515955	21515958
RIL_7	Chr_2	22013098	22013101
RIL_7	Chr_2	22270894	22270897
RIL_7	Chr_2	22478976	22478979
RIL_7	Chr_2	22621728	22621731
RIL_7	Chr_2	23882556	23882559
RIL_7	Chr_2	24014617	24014620
RIL_7	Chr_2	24215955	24215958
RIL_7	Chr_2	24264668	24264671
RIL_7	Chr_2	25548874	25548877
RIL_7	Chr_2	25969391	25969394
RIL_7	Chr_2	26510354	26510357
RIL_7	Chr_2	26678339	26678342
RIL_7	Chr_2	27162234	27162237
RIL_7	Chr_2	27244609	27244612
RIL_7	Chr_2	27685184	27685187
RIL_7	Chr_2	28329975	28329978
RIL_7	Chr_2	28376799	28376802
RIL_7	Chr_2	28579143	28579146
RIL_7	Chr_2	28633939	28633942
RIL_7	Chr_2	28662451	28662454
RIL_7	Chr_2	28724475	28724478
RIL_7	Chr_2	28732622	28732625
RIL_7	Chr_2	28964838	28964841
RIL_7	Chr_2	29429218	29429221
RIL_7	Chr_2	29547914	29547917
RIL_7	Chr_2	29576702	29576705
RIL_7	Chr_2	30023134	30023137
RIL_7	Chr_2	30104996	30104999
RIL_7	Chr_2	30934394	30934397
RIL_7	Chr_2	31278020	31278023
RIL_7	Chr_2	31455300	31455303
RIL_7	Chr_2	31636376	31636379
RIL_7	Chr_2	31702279	31702282
RIL_7	Chr_2	31849506	31849509
RIL_7	Chr_2	32397173	32397176
RIL_7	Chr_2	32432995	32432998
RIL_7	Chr_2	32572257	32572260
RIL_7	Chr_2	32678686	32678689
RIL_7	Chr_2	32858535	32858538
RIL_7	Chr_2	32895943	32895946
RIL_7	Chr_2	33871068	33871071
RIL_7	Chr_2	34670529	34670532
RIL_7	Chr_2	35238925	35238928
RIL_7	Chr_2	35251100	35251103
RIL_7	Chr_2	35712070	35712073
RIL_7	Chr_3	180222	180225
RIL_7	Chr_3	198571	198574
RIL_7	Chr_3	399054	399057
RIL_7	Chr_3	511328	511331
RIL_7	Chr_3	1247287	1247290
RIL_7	Chr_3	1299650	1299653
RIL_7	Chr_3	1428675	1428678
RIL_7	Chr_3	1782927	1782930
RIL_7	Chr_3	2079804	2079807
RIL_7	Chr_3	2675911	2675914
RIL_7	Chr_3	2830198	2830201
RIL_7	Chr_3	3390556	3390559
RIL_7	Chr_3	4397035	4397038
RIL_7	Chr_3	4681956	4681959
RIL_7	Chr_3	5812663	5812666
RIL_7	Chr_3	6154019	6154022
RIL_7	Chr_3	6155850	6155853
RIL_7	Chr_3	6328407	6328410
RIL_7	Chr_3	6441698	6441701
RIL_7	Chr_3	6512008	6512011
RIL_7	Chr_3	6566209	6566212
RIL_7	Chr_3	7025981	7025984
RIL_7	Chr_3	7296366	7296369
RIL_7	Chr_3	8457817	8457820
RIL_7	Chr_3	9014022	9014025
RIL_7	Chr_3	9162953	9162956
RIL_7	Chr_3	9240545	9240548
RIL_7	Chr_3	9949042	9949045
RIL_7	Chr_3	10593110	10593113
RIL_7	Chr_3	10990368	10990371
RIL_7	Chr_3	11015127	11015130
RIL_7	Chr_3	11102321	11102324
RIL_7	Chr_3	11329079	11329082
RIL_7	Chr_3	11723606	11723609
RIL_7	Chr_3	11781492	11781495
RIL_7	Chr_3	11922189	11922192
RIL_7	Chr_3	11961411	11961414
RIL_7	Chr_3	12036119	12036122
RIL_7	Chr_3	12409836	12409839
RIL_7	Chr_3	13027115	13027118
RIL_7	Chr_3	13172075	13172078
RIL_7	Chr_3	13281743	13281746
RIL_7	Chr_3	13319071	13319074
RIL_7	Chr_3	13319222	13319225
RIL_7	Chr_3	13683978	13683981
RIL_7	Chr_3	14597026	14597029
RIL_7	Chr_3	16311181	16311184
RIL_7	Chr_3	16846778	16846781
RIL_7	Chr_3	17642393	17642396
RIL_7	Chr_3	18117567	18117570
RIL_7	Chr_3	21188432	21188435
RIL_7	Chr_3	22164168	22164171
RIL_7	Chr_3	22232828	22232831
RIL_7	Chr_3	22532979	22532982
RIL_7	Chr_3	22701630	22701633
RIL_7	Chr_3	23036006	23036009
RIL_7	Chr_3	24436163	24436166
RIL_7	Chr_3	24690333	24690336
RIL_7	Chr_3	24855528	24855531
RIL_7	Chr_3	24920216	24920219
RIL_7	Chr_3	25650645	25650648
RIL_7	Chr_3	26028788	26028791
RIL_7	Chr_3	26753250	26753253
RIL_7	Chr_3	27723648	27723651
RIL_7	Chr_3	28019799	28019802
RIL_7	Chr_3	28088458	28088461
RIL_7	Chr_3	28365656	28365659
RIL_7	Chr_3	28622166	28622169
RIL_7	Chr_3	29404857	29404860
RIL_7	Chr_3	29404900	29404903
RIL_7	Chr_3	30605136	30605139
RIL_7	Chr_3	30784689	30784692
RIL_7	Chr_3	30801514	30801517
RIL_7	Chr_3	31364756	31364759
RIL_7	Chr_3	31662046	31662049
RIL_7	Chr_3	31683284	31683287
RIL_7	Chr_3	31830880	31830883
RIL_7	Chr_3	31890842	31890845
RIL_7	Chr_3	31901881	31901884
RIL_7	Chr_3	31935816	31935819
RIL_7	Chr_3	33129203	33129206
RIL_7	Chr_3	33345952	33345955
RIL_7	Chr_3	33362072	33362075
RIL_7	Chr_3	34077805	34077808
RIL_7	Chr_3	34602102	34602105
RIL_7	Chr_3	34861534	34861537
RIL_7	Chr_3	35176772	35176775
RIL_7	Chr_3	35894894	35894897
RIL_7	Chr_3	35945978	35945981
RIL_7	Chr_3	36299340	36299343
RIL_7	Chr_4	1877632	1877635
RIL_7	Chr_4	2471257	2471260
RIL_7	Chr_4	5158212	5158215
RIL_7	Chr_4	10621937	10621940
RIL_7	Chr_4	11690712	11690715
RIL_7	Chr_4	12669767	12669770
RIL_7	Chr_4	13471890	13471893
RIL_7	Chr_4	15070774	15070777
RIL_7	Chr_4	18566523	18566526
RIL_7	Chr_4	19188246	19188249
RIL_7	Chr_4	19359151	19359154
RIL_7	Chr_4	19471781	19471784
RIL_7	Chr_4	19870843	19870846
RIL_7	Chr_4	20906353	20906356
RIL_7	Chr_4	21249875	21249878
RIL_7	Chr_4	21529049	21529052
RIL_7	Chr_4	21998763	21998766
RIL_7	Chr_4	22513183	22513186
RIL_7	Chr_4	23198999	23199002
RIL_7	Chr_4	23439375	23439378
RIL_7	Chr_4	23571129	23571132
RIL_7	Chr_4	24208720	24208723
RIL_7	Chr_4	24914056	24914059
RIL_7	Chr_4	25029909	25029912
RIL_7	Chr_4	26020116	26020119
RIL_7	Chr_4	26982347	26982350
RIL_7	Chr_4	27475744	27475747
RIL_7	Chr_4	27939123	27939126
RIL_7	Chr_4	28673854	28673857
RIL_7	Chr_4	28727650	28727653
RIL_7	Chr_4	28739796	28739799
RIL_7	Chr_4	28903395	28903398
RIL_7	Chr_4	29080840	29080843
RIL_7	Chr_4	29218324	29218327
RIL_7	Chr_4	29603862	29603865
RIL_7	Chr_4	29870752	29870755
RIL_7	Chr_4	29941294	29941297
RIL_7	Chr_4	30320687	30320690
RIL_7	Chr_4	30325702	30325705
RIL_7	Chr_4	30513996	30513999
RIL_7	Chr_4	31387730	31387733
RIL_7	Chr_4	31674845	31674848
RIL_7	Chr_4	31677001	31677004
RIL_7	Chr_4	31710776	31710779
RIL_7	Chr_4	31997419	31997422
RIL_7	Chr_4	32326934	32326937
RIL_7	Chr_4	33094033	33094036
RIL_7	Chr_4	33507342	33507345
RIL_7	Chr_4	33861549	33861552
RIL_7	Chr_4	33968509	33968512
RIL_7	Chr_4	35045349	35045352
RIL_7	Chr_4	35244613	35244616
RIL_7	Chr_4	35422418	35422421
RIL_7	Chr_5	226599	226602
RIL_7	Chr_5	772693	772696
RIL_7	Chr_5	1441038	1441041
RIL_7	Chr_5	1657101	1657104
RIL_7	Chr_5	2289996	2289999
RIL_7	Chr_5	4248931	4248934
RIL_7	Chr_5	4249077	4249080
RIL_7	Chr_5	5370455	5370458
RIL_7	Chr_5	6164427	6164430
RIL_7	Chr_5	11471478	11471481
RIL_7	Chr_5	14017476	14017479
RIL_7	Chr_5	14154609	14154612
RIL_7	Chr_5	14625557	14625560
RIL_7	Chr_5	14652034	14652037
RIL_7	Chr_5	14654627	14654630
RIL_7	Chr_5	14878343	14878346
RIL_7	Chr_5	14878711	14878714
RIL_7	Chr_5	15210312	15210315
RIL_7	Chr_5	15213005	15213008
RIL_7	Chr_5	15488459	15488462
RIL_7	Chr_5	15586257	15586260
RIL_7	Chr_5	15698448	15698451
RIL_7	Chr_5	16258074	16258077
RIL_7	Chr_5	16355425	16355428
RIL_7	Chr_5	16364135	16364138
RIL_7	Chr_5	16615711	16615714
RIL_7	Chr_5	17752993	17752996
RIL_7	Chr_5	19143338	19143341
RIL_7	Chr_5	19143394	19143397
RIL_7	Chr_5	19961219	19961222
RIL_7	Chr_5	20117984	20117987
RIL_7	Chr_5	21633281	21633284
RIL_7	Chr_5	22056646	22056649
RIL_7	Chr_5	22646608	22646611
RIL_7	Chr_5	23257996	23257999
RIL_7	Chr_5	23528344	23528347
RIL_7	Chr_5	23730116	23730119
RIL_7	Chr_5	23730901	23730904
RIL_7	Chr_5	24878618	24878621
RIL_7	Chr_5	27073211	27073214
RIL_7	Chr_5	27123801	27123804
RIL_7	Chr_5	27810911	27810914
RIL_7	Chr_5	28384596	28384599
RIL_7	Chr_5	28592208	28592211
RIL_7	Chr_5	28811998	28812001
RIL_7	Chr_5	29636516	29636519
RIL_7	Chr_6	227472	227475
RIL_7	Chr_6	986976	986979
RIL_7	Chr_6	1543420	1543423
RIL_7	Chr_6	2035334	2035337
RIL_7	Chr_6	2856375	2856378
RIL_7	Chr_6	3811309	3811312
RIL_7	Chr_6	4093155	4093158
RIL_7	Chr_6	7240936	7240939
RIL_7	Chr_6	7628084	7628087
RIL_7	Chr_6	11552864	11552867
RIL_7	Chr_6	14533007	14533010
RIL_7	Chr_6	17290334	17290337
RIL_7	Chr_6	19875147	19875150
RIL_7	Chr_6	20709176	20709179
RIL_7	Chr_6	22646014	22646017
RIL_7	Chr_6	23126473	23126476
RIL_7	Chr_6	23164135	23164138
RIL_7	Chr_6	23535330	23535333
RIL_7	Chr_6	24234705	24234708
RIL_7	Chr_6	24358871	24358874
RIL_7	Chr_6	24594638	24594641
RIL_7	Chr_6	24679451	24679454
RIL_7	Chr_6	24738717	24738720
RIL_7	Chr_6	25121076	25121079
RIL_7	Chr_6	25941375	25941378
RIL_7	Chr_6	26397557	26397560
RIL_7	Chr_6	27025138	27025141
RIL_7	Chr_6	27249221	27249224
RIL_7	Chr_6	28915935	28915938
RIL_7	Chr_6	29756945	29756948
RIL_7	Chr_6	29801346	29801349
RIL_7	Chr_6	31117136	31117139
RIL_7	Chr_7	1246394	1246397
RIL_7	Chr_7	1765517	1765520
RIL_7	Chr_7	1788057	1788060
RIL_7	Chr_7	3580867	3580870
RIL_7	Chr_7	3981857	3981860
RIL_7	Chr_7	4097545	4097548
RIL_7	Chr_7	4116215	4116218
RIL_7	Chr_7	4563233	4563236
RIL_7	Chr_7	4596984	4596987
RIL_7	Chr_7	4795740	4795743
RIL_7	Chr_7	5489241	5489244
RIL_7	Chr_7	7314673	7314676
RIL_7	Chr_7	7903734	7903737
RIL_7	Chr_7	7972037	7972040
RIL_7	Chr_7	8542771	8542774
RIL_7	Chr_7	8879927	8879930
RIL_7	Chr_7	10375096	10375099
RIL_7	Chr_7	11852824	11852827
RIL_7	Chr_7	13481674	13481677
RIL_7	Chr_7	14975640	14975643
RIL_7	Chr_7	16023231	16023234
RIL_7	Chr_7	17125849	17125852
RIL_7	Chr_7	18920531	18920534
RIL_7	Chr_7	19010135	19010138
RIL_7	Chr_7	19446784	19446787
RIL_7	Chr_7	20152298	20152301
RIL_7	Chr_7	20204537	20204540
RIL_7	Chr_7	20615707	20615710
RIL_7	Chr_7	21376224	21376227
RIL_7	Chr_7	21402839	21402842
RIL_7	Chr_7	22060084	22060087
RIL_7	Chr_7	22234546	22234549
RIL_7	Chr_7	22679546	22679549
RIL_7	Chr_7	23009796	23009799
RIL_7	Chr_7	23272149	23272152
RIL_7	Chr_7	23559204	23559207
RIL_7	Chr_7	23752429	23752432
RIL_7	Chr_7	23852998	23853001
RIL_7	Chr_7	23898252	23898255
RIL_7	Chr_7	24937110	24937113
RIL_7	Chr_7	25772024	25772027
RIL_7	Chr_7	25788367	25788370
RIL_7	Chr_7	26090553	26090556
RIL_7	Chr_7	26156681	26156684
RIL_7	Chr_7	26460306	26460309
RIL_7	Chr_7	26933238	26933241
RIL_7	Chr_7	27443189	27443192
RIL_7	Chr_7	28151482	28151485
RIL_7	Chr_7	29154624	29154627
RIL_7	Chr_7	29460820	29460823
RIL_7	Chr_7	29484348	29484351
RIL_7	Chr_8	264276	264279
RIL_7	Chr_8	458414	458417
RIL_7	Chr_8	737333	737336
RIL_7	Chr_8	973879	973882
RIL_7	Chr_8	1556869	1556872
RIL_7	Chr_8	4899681	4899684
RIL_7	Chr_8	5033538	5033541
RIL_7	Chr_8	5556704	5556707
RIL_7	Chr_8	8317558	8317561
RIL_7	Chr_8	8581519	8581522
RIL_7	Chr_8	8606328	8606331
RIL_7	Chr_8	8655021	8655024
RIL_7	Chr_8	9385126	9385129
RIL_7	Chr_8	9683722	9683725
RIL_7	Chr_8	9778571	9778574
RIL_7	Chr_8	11403147	11403150
RIL_7	Chr_8	13076781	13076784
RIL_7	Chr_8	13103107	13103110
RIL_7	Chr_8	14721481	14721484
RIL_7	Chr_8	15387726	15387729
RIL_7	Chr_8	15632446	15632449
RIL_7	Chr_8	19197270	19197273
RIL_7	Chr_8	19452247	19452250
RIL_7	Chr_8	19453400	19453403
RIL_7	Chr_8	19888503	19888506
RIL_7	Chr_8	20628371	20628374
RIL_7	Chr_8	21236816	21236819
RIL_7	Chr_8	22948359	22948362
RIL_7	Chr_8	22958988	22958991
RIL_7	Chr_8	23290291	23290294
RIL_7	Chr_8	23312907	23312910
RIL_7	Chr_8	23665412	23665415
RIL_7	Chr_8	23802327	23802330
RIL_7	Chr_8	24585355	24585358
RIL_7	Chr_8	24622993	24622996
RIL_7	Chr_8	24829780	24829783
RIL_7	Chr_8	24830425	24830428
RIL_7	Chr_8	24907173	24907176
RIL_7	Chr_8	24965703	24965706
RIL_7	Chr_8	25236839	25236842
RIL_7	Chr_8	25278858	25278861
RIL_7	Chr_8	25706915	25706918
RIL_7	Chr_8	25881177	25881180
RIL_7	Chr_8	26430164	26430167
RIL_7	Chr_8	26602700	26602703
RIL_7	Chr_8	28351527	28351530
RIL_7	Chr_8	28359810	28359813
RIL_7	Chr_9	259493	259496
RIL_7	Chr_9	11178613	11178616
RIL_7	Chr_9	12105753	12105756
RIL_7	Chr_9	12449752	12449755
RIL_7	Chr_9	12538484	12538487
RIL_7	Chr_9	14118722	14118725
RIL_7	Chr_9	14466639	14466642
RIL_7	Chr_9	15292526	15292529
RIL_7	Chr_9	15394514	15394517
RIL_7	Chr_9	15441737	15441740
RIL_7	Chr_9	15873913	15873916
RIL_7	Chr_9	16024217	16024220
RIL_7	Chr_9	16330819	16330822
RIL_7	Chr_9	16690614	16690617
RIL_7	Chr_9	17901600	17901603
RIL_7	Chr_9	18354393	18354396
RIL_7	Chr_9	18587441	18587444
RIL_7	Chr_9	18705898	18705901
RIL_7	Chr_9	19596968	19596971
RIL_7	Chr_9	19832666	19832669
RIL_7	Chr_9	19853966	19853969
RIL_7	Chr_9	20177226	20177229
RIL_7	Chr_9	20816059	20816062
RIL_7	Chr_9	21458343	21458346
RIL_7	Chr_9	21744262	21744265
RIL_7	Chr_9	21859386	21859389
RIL_7	Chr_9	21884648	21884651
RIL_7	Chr_9	22064458	22064461
RIL_7	Chr_9	22186804	22186807
RIL_7	Chr_9	22706822	22706825
RIL_7	Chr_10	2734623	2734626
RIL_7	Chr_10	2854152	2854155
RIL_7	Chr_10	2854242	2854245
RIL_7	Chr_10	4007945	4007948
RIL_7	Chr_10	6019053	6019056
RIL_7	Chr_10	6566242	6566245
RIL_7	Chr_10	6896568	6896571
RIL_7	Chr_10	9169249	9169252
RIL_7	Chr_10	11955069	11955072
RIL_7	Chr_10	13102743	13102746
RIL_7	Chr_10	13370540	13370543
RIL_7	Chr_10	14020305	14020308
RIL_7	Chr_10	15844226	15844229
RIL_7	Chr_10	16299895	16299898
RIL_7	Chr_10	17064451	17064454
RIL_7	Chr_10	17892618	17892621
RIL_7	Chr_10	18044216	18044219
RIL_7	Chr_10	18430452	18430455
RIL_7	Chr_10	19041647	19041650
RIL_7	Chr_10	21849907	21849910
RIL_7	Chr_10	21923711	21923714
RIL_7	Chr_10	22142463	22142466
RIL_7	Chr_10	22180693	22180696
RIL_7	Chr_10	22745427	22745430
RIL_7	Chr_10	22984171	22984174
RIL_7	Chr_11	617174	617177
RIL_7	Chr_11	1807319	1807322
RIL_7	Chr_11	2166942	2166945
RIL_7	Chr_11	2446250	2446253
RIL_7	Chr_11	2492870	2492873
RIL_7	Chr_11	2880275	2880278
RIL_7	Chr_11	3763337	3763340
RIL_7	Chr_11	5592404	5592407
RIL_7	Chr_11	7503885	7503888
RIL_7	Chr_11	7594413	7594416
RIL_7	Chr_11	8913228	8913231
RIL_7	Chr_11	11033106	11033109
RIL_7	Chr_11	13743296	13743299
RIL_7	Chr_11	15385199	15385202
RIL_7	Chr_11	16100808	16100811
RIL_7	Chr_11	16811330	16811333
RIL_7	Chr_11	17787656	17787659
RIL_7	Chr_11	17866690	17866693
RIL_7	Chr_11	19532759	19532762
RIL_7	Chr_11	20346912	20346915
RIL_7	Chr_11	20410128	20410131
RIL_7	Chr_11	20490427	20490430
RIL_7	Chr_11	21459183	21459186
RIL_7	Chr_11	21856117	21856120
RIL_7	Chr_11	22127912	22127915
RIL_7	Chr_11	23726586	23726589
RIL_7	Chr_11	24682791	24682794
RIL_7	Chr_11	25822232	25822235
RIL_7	Chr_11	28625681	28625684
RIL_7	Chr_11	28844365	28844368
RIL_7	Chr_11	28913810	28913813
RIL_7	Chr_12	332028	332031
RIL_7	Chr_12	794243	794246
RIL_7	Chr_12	843738	843741
RIL_7	Chr_12	2200777	2200780
RIL_7	Chr_12	3119685	3119688
RIL_7	Chr_12	3373256	3373259
RIL_7	Chr_12	3404208	3404211
RIL_7	Chr_12	3616589	3616592
RIL_7	Chr_12	4097961	4097964
RIL_7	Chr_12	6625423	6625426
RIL_7	Chr_12	7210156	7210159
RIL_7	Chr_12	16032691	16032694
RIL_7	Chr_12	16713197	16713200
RIL_7	Chr_12	19986497	19986500
RIL_7	Chr_12	23060351	23060354
RIL_7	Chr_12	23784567	23784570
RIL_7	Chr_12	24826141	24826144
RIL_7	Chr_12	25413941	25413944
RIL_7	Chr_12	26785876	26785879
RIL_8	Chr_1	174497	174500
RIL_8	Chr_1	214352	214355
RIL_8	Chr_1	316534	316537
RIL_8	Chr_1	1193504	1193507
RIL_8	Chr_1	1374936	1374939
RIL_8	Chr_1	6013623	6013626
RIL_8	Chr_1	6172232	6172235
RIL_8	Chr_1	6322807	6322810
RIL_8	Chr_1	6806760	6806763
RIL_8	Chr_1	6816414	6816417
RIL_8	Chr_1	6864903	6864906
RIL_8	Chr_1	7514414	7514417
RIL_8	Chr_1	7587835	7587838
RIL_8	Chr_1	7739100	7739103
RIL_8	Chr_1	8083871	8083874
RIL_8	Chr_1	8392201	8392204
RIL_8	Chr_1	8479731	8479734
RIL_8	Chr_1	8750743	8750746
RIL_8	Chr_1	8984850	8984853
RIL_8	Chr_1	9142464	9142467
RIL_8	Chr_1	9146586	9146589
RIL_8	Chr_1	9510987	9510990
RIL_8	Chr_1	9553319	9553322
RIL_8	Chr_1	9581604	9581607
RIL_8	Chr_1	9854680	9854683
RIL_8	Chr_1	10903900	10903903
RIL_8	Chr_1	11226134	11226137
RIL_8	Chr_1	13418286	13418289
RIL_8	Chr_1	13988867	13988870
RIL_8	Chr_1	15512723	15512726
RIL_8	Chr_1	16327643	16327646
RIL_8	Chr_1	16518914	16518917
RIL_8	Chr_1	20599334	20599337
RIL_8	Chr_1	21565699	21565702
RIL_8	Chr_1	22415874	22415877
RIL_8	Chr_1	23188885	23188888
RIL_8	Chr_1	24082897	24082900
RIL_8	Chr_1	24181479	24181482
RIL_8	Chr_1	24252949	24252952
RIL_8	Chr_1	24908692	24908695
RIL_8	Chr_1	25086304	25086307
RIL_8	Chr_1	25281770	25281773
RIL_8	Chr_1	26106793	26106796
RIL_8	Chr_1	26205753	26205756
RIL_8	Chr_1	28490064	28490067
RIL_8	Chr_1	29935735	29935738
RIL_8	Chr_1	30895564	30895567
RIL_8	Chr_1	30897374	30897377
RIL_8	Chr_1	31340202	31340205
RIL_8	Chr_1	31556969	31556972
RIL_8	Chr_1	32042994	32042997
RIL_8	Chr_1	32293359	32293362
RIL_8	Chr_1	33763891	33763894
RIL_8	Chr_1	33766061	33766064
RIL_8	Chr_1	34086311	34086314
RIL_8	Chr_1	34281435	34281438
RIL_8	Chr_1	34666357	34666360
RIL_8	Chr_1	35136769	35136772
RIL_8	Chr_1	35200488	35200491
RIL_8	Chr_1	35588614	35588617
RIL_8	Chr_1	35936947	35936950
RIL_8	Chr_1	36757056	36757059
RIL_8	Chr_1	36796589	36796592
RIL_8	Chr_1	37534439	37534442
RIL_8	Chr_1	37608003	37608006
RIL_8	Chr_1	37828360	37828363
RIL_8	Chr_1	38079778	38079781
RIL_8	Chr_1	38092037	38092040
RIL_8	Chr_1	38092618	38092621
RIL_8	Chr_1	38193461	38193464
RIL_8	Chr_1	38242705	38242708
RIL_8	Chr_1	38636691	38636694
RIL_8	Chr_1	38674214	38674217
RIL_8	Chr_1	38859875	38859878
RIL_8	Chr_1	38898354	38898357
RIL_8	Chr_1	39147393	39147396
RIL_8	Chr_1	39212319	39212322
RIL_8	Chr_1	39543337	39543340
RIL_8	Chr_1	39957256	39957259
RIL_8	Chr_1	40262215	40262218
RIL_8	Chr_1	40984350	40984353
RIL_8	Chr_1	42023271	42023274
RIL_8	Chr_1	42320293	42320296
RIL_8	Chr_2	458589	458592
RIL_8	Chr_2	539694	539697
RIL_8	Chr_2	3502593	3502596
RIL_8	Chr_2	4012489	4012492
RIL_8	Chr_2	5856419	5856422
RIL_8	Chr_2	6544712	6544715
RIL_8	Chr_2	7113419	7113422
RIL_8	Chr_2	7248627	7248630
RIL_8	Chr_2	7346135	7346138
RIL_8	Chr_2	7460592	7460595
RIL_8	Chr_2	8187916	8187919
RIL_8	Chr_2	8898162	8898165
RIL_8	Chr_2	10062829	10062832
RIL_8	Chr_2	10076666	10076669
RIL_8	Chr_2	10202910	10202913
RIL_8	Chr_2	11041881	11041884
RIL_8	Chr_2	12298998	12299001
RIL_8	Chr_2	12787872	12787875
RIL_8	Chr_2	12846346	12846349
